season,week,weekly_rank,season_rank,celebrity_name,total_score,ballroom_partner,estimated_fan_percent,fan_percent_min,fan_percent_max,estimated_fan_rank_milp,inferred_fan_rank,certainty,computed_total_rank,rank_based_score,is_predicted_eliminated_rank,prediction_outcome_rank,is_week_prediction_correct_rank,judge_percent,percent_based_score,is_predicted_eliminated_percent,prediction_outcome_percent,is_week_prediction_correct_percent,is_actual_eliminated,certainty_final,EC_norm,PD_norm
22,3,6.0,3,Ginger Zee,21.0,Valentin Chmerkovskiy,12.54,0.0,100.0,,4,0.0,4,10.0,False,Correctly Predicted Safe,True,8.860759493670885,10.70037974683544,False,Correctly Predicted Safe,True,False,0.5439984175568466,0.3,0.8746
22,3,6.0,10,Marla Maples,21.0,Tony Dovolani,3.07,0.0,100.0,,10,0.0,10,16.0,False,Correctly Predicted Safe,True,8.860759493670885,5.965379746835443,False,Correctly Predicted Safe,True,False,0.6534626990206842,0.4,0.9693
22,3,8.0,9,Doug Flutie,20.0,Karina Smirnoff,5.21,0.0,100.0,,9,0.0,9,17.0,False,Correctly Predicted Safe,True,8.438818565400844,6.824409282700422,False,Correctly Predicted Safe,True,False,0.42085127887004914,0.1,0.9479
22,3,8.0,7,Von Miller,20.0,Witney Carson,9.39,0.0,100.0,,7,0.0,7,15.0,False,Correctly Predicted Safe,True,8.438818565400844,8.914409282700422,False,Correctly Predicted Safe,True,False,0.4093114629456603,0.1,0.9061
22,3,8.0,5,Antonio Brown,20.0,Sharna Burgess,12.54,0.0,100.0,,5,0.0,6,13.0,False,Correctly Predicted Safe,True,8.438818565400844,10.48940928270042,False,Correctly Predicted Safe,True,False,0.5439984175568466,0.3,0.8746
22,3,11.0,11,Mischa Barton,18.0,Artem Chigvintsev,1.14,0.0,10.58,,11,0.8942,11,22.0,True,Correctly Predicted Eliminated,True,7.59493670886076,4.36746835443038,True,Correctly Predicted Eliminated,True,True,0.3490833312724119,0.0,0.8922495274102079
22,4,1.0,2,Paige VanZant,36.0,Mark Ballas,13.77,0.0,98.41,,1,0.0159,1,2.0,False,Correctly Predicted Safe,False,11.285266457680253,12.527633228840124,False,Correctly Predicted Safe,True,False,0.40389620675681437,0.1111111111111111,0.8600751956102022
22,4,1.0,3,Ginger Zee,36.0,Valentin Chmerkovskiy,13.77,0.0,98.41,,2,0.0159,2,3.0,False,Correctly Predicted Safe,False,11.285266457680253,12.527633228840124,False,Correctly Predicted Safe,True,False,0.4798967941577269,0.2222222222222222,0.8600751956102022
22,4,3.0,5,Antonio Brown,35.0,Sharna Burgess,13.52,0.0,98.41,,5,0.0159,4,8.0,False,Correctly Predicted Safe,False,10.9717868338558,12.2458934169279,False,Correctly Predicted Safe,True,False,0.480699496060107,0.2222222222222222,0.8626155878467635
22,4,3.0,4,Wanya Morris,35.0,Lindsay Arnold,13.77,0.0,98.41,,3,0.0159,3,6.0,False,Correctly Predicted Safe,False,10.9717868338558,12.3708934169279,False,Correctly Predicted Safe,True,False,0.40389620675681437,0.1111111111111111,0.8600751956102022
22,4,5.0,1,Nyle DiMarco,34.0,Peta Murgatroyd,13.77,0.0,98.41,,4,0.0159,5,9.0,False,Correctly Predicted Safe,False,10.658307210031348,12.214153605015674,False,Correctly Predicted Safe,True,False,0.6516790639930983,0.4444444444444444,0.8600751956102022
22,4,6.0,8,Kim Fields,32.0,Sasha Farber,6.13,0.0,98.41,,8,0.0159,8,14.0,False,Correctly Predicted Safe,False,10.031347962382444,8.080673981191222,False,Correctly Predicted Safe,True,False,0.5048141808288457,0.2222222222222222,0.9377095823595163
22,4,6.0,7,Von Miller,32.0,Witney Carson,8.64,0.0,98.41,,7,0.0159,7,13.0,False,Correctly Predicted Safe,False,10.031347962382444,9.335673981191222,False,Correctly Predicted Safe,True,False,0.41812100179410167,0.1111111111111111,0.9122040443044406
22,4,8.0,10,Marla Maples,28.0,Tony Dovolani,1.3,0.0,11.21,,10,0.8879,10,18.0,False,Incorrectly Predicted Safe,False,8.77742946708464,5.03871473354232,True,Correctly Predicted Eliminated,True,True,0.48750263022911194,0.2222222222222222,0.8840321141837645
22,4,9.0,6,Jodie Sweetin,27.0,Keo Motsepe,11.36,0.32,98.74,,6,0.0159,6,15.0,False,Correctly Predicted Safe,False,8.463949843260188,9.911974921630094,False,Correctly Predicted Safe,True,False,0.5746418411981133,0.3333333333333333,0.8878276773013616
22,4,10.0,9,Doug Flutie,24.0,Karina Smirnoff,3.97,1.26,99.68,,9,0.0159,9,19.0,True,Incorrectly Predicted Eliminated,False,7.523510971786834,5.746755485893417,False,Correctly Predicted Safe,True,False,0.43527198125490607,0.1111111111111111,0.9724649461491567
22,6,3.0,4,Wanya Morris,59.0,Lindsay Arnold,15.46,0.0,100.0,,1,0.0,2,4.0,False,Correctly Predicted Safe,True,11.72962226640159,13.594811133200796,False,Correctly Predicted Safe,True,False,0.4086692495975028,0.125,0.8453999999999999
22,6,3.0,2,Paige VanZant,59.0,Mark Ballas,15.46,0.0,100.0,,2,0.0,3,5.0,False,Correctly Predicted Safe,True,11.72962226640159,13.594811133200796,False,Correctly Predicted Safe,True,False,0.4086692495975028,0.125,0.8453999999999999
22,6,6.0,5,Antonio Brown,53.0,Sharna Burgess,13.83,0.0,100.0,,5,0.0,5,11.0,False,Correctly Predicted Safe,True,10.536779324055663,12.183389662027832,False,Correctly Predicted Safe,True,False,0.4131168295919937,0.125,0.8617
22,6,2.0,6,Jodie Sweetin,60.0,Keo Motsepe,10.52,0.0,100.0,,6,0.0,6,8.0,False,Correctly Predicted Safe,True,11.928429423459244,11.224214711729624,False,Correctly Predicted Safe,True,False,0.7029069207409409,0.5,0.8948
22,6,1.0,1,Nyle DiMarco,62.0,Peta Murgatroyd,15.46,0.0,100.0,,4,0.0,1,5.0,False,Correctly Predicted Safe,True,12.326043737574553,13.893021868787276,False,Correctly Predicted Safe,True,False,0.3392655167815084,0.0,0.8453999999999999
22,6,8.0,8,Kim Fields,52.0,Sasha Farber,4.59,0.0,100.0,,8,0.0,8,16.0,False,Correctly Predicted Safe,True,10.337972166998012,7.463986083499006,False,Correctly Predicted Safe,True,False,0.362828428743567,0.0,0.9541
22,6,6.0,7,Von Miller,53.0,Witney Carson,7.65,0.0,100.0,,7,0.0,7,13.0,False,Correctly Predicted Safe,True,10.536779324055663,9.093389662027832,False,Correctly Predicted Safe,True,False,0.4304865805193979,0.125,0.9235
22,6,5.0,3,Ginger Zee,56.0,Valentin Chmerkovskiy,15.46,0.0,100.0,,3,0.0,4,8.0,False,Correctly Predicted Safe,True,11.133200795228628,13.296600397614316,False,Correctly Predicted Safe,True,False,0.49590284479393076,0.25,0.8453999999999999
22,6,9.0,9,Doug Flutie,49.0,Karina Smirnoff,1.59,0.0,12.47,,9,0.8753,9,18.0,True,Correctly Predicted Eliminated,True,9.74155069582505,5.665775347912525,True,Correctly Predicted Eliminated,True,True,0.34488118599033246,0.0,0.8724939855653568
22,7,1.0,1,Nyle DiMarco,28.0,Peta Murgatroyd,17.48,0.0,99.72,,3,0.0028,1,4.0,False,Correctly Predicted Safe,False,13.084112149532707,15.282056074766356,False,Correctly Predicted Safe,True,False,0.33509124347422503,0.0,0.8247091857200161
22,7,2.0,2,Paige VanZant,27.5,Mark Ballas,17.48,0.0,99.72,,1,0.0028,2,3.0,False,Correctly Predicted Safe,False,12.850467289719624,15.165233644859812,False,Correctly Predicted Safe,True,False,0.33509124347422503,0.0,0.8247091857200161
22,7,2.0,3,Ginger Zee,27.5,Valentin Chmerkovskiy,17.48,0.0,99.72,,2,0.0028,3,4.0,False,Correctly Predicted Safe,False,12.850467289719624,15.165233644859812,False,Correctly Predicted Safe,True,False,0.41440317229123147,0.14285714285714285,0.8247091857200161
22,7,2.0,4,Wanya Morris,27.5,Lindsay Arnold,17.18,0.0,99.72,,4,0.0028,4,6.0,False,Correctly Predicted Safe,False,12.850467289719624,15.015233644859812,False,Correctly Predicted Safe,True,False,0.5173162276201437,0.2857142857142857,0.827717609306057
22,7,5.0,8,Kim Fields,26.0,Sasha Farber,1.76,0.0,12.83,,8,0.8717,8,13.0,True,Correctly Predicted Eliminated,False,12.149532710280374,6.954766355140187,True,Correctly Predicted Eliminated,True,True,0.6405229709692333,0.42857142857142855,0.8628215120810601
22,7,5.0,7,Von Miller,26.0,Witney Carson,5.65,0.01,14.68,,7,0.8533,7,12.0,False,Incorrectly Predicted Safe,False,12.149532710280374,8.899766355140187,True,Correctly Predicted Eliminated,True,True,0.4501871417762811,0.2857142857142857,0.6155419222903885
22,7,5.0,5,Antonio Brown,26.0,Sharna Burgess,13.41,0.02,99.74,,5,0.0028,5,10.0,False,Correctly Predicted Safe,False,12.149532710280374,12.779766355140186,False,Correctly Predicted Safe,True,False,0.34346205085455367,0.0,0.8657240272763739
22,7,8.0,6,Jodie Sweetin,25.5,Keo Motsepe,9.57,0.25,99.97,,6,0.0028,6,14.0,True,Incorrectly Predicted Eliminated,False,11.91588785046729,10.742943925233645,False,Correctly Predicted Safe,True,False,0.5435308628494612,0.2857142857142857,0.9065383072603289
22,8,1.0,6,Jodie Sweetin,30.0,Keo Motsepe,2.58,0.0,15.57,,6,0.8443,6,7.0,False,Incorrectly Predicted Safe,False,17.75147928994083,10.165739644970415,True,Correctly Predicted Eliminated,True,True,0.9028466689563097,1.0,0.8342967244701349
22,8,1.0,3,Ginger Zee,30.0,Valentin Chmerkovskiy,23.02,0.01,93.45,,3,0.0656,2,4.0,False,Correctly Predicted Safe,False,17.75147928994083,20.38573964497041,False,Correctly Predicted Safe,True,False,0.58188840529662,0.4,0.7537457191780822
22,8,3.0,1,Nyle DiMarco,29.0,Peta Murgatroyd,23.84,0.6,94.04,,1,0.0656,1,4.0,False,Correctly Predicted Safe,False,17.159763313609467,20.49988165680473,False,Correctly Predicted Safe,True,False,0.5810579061691443,0.4,0.7512842465753425
22,8,4.0,2,Paige VanZant,28.0,Mark Ballas,23.84,1.19,94.63,,2,0.0656,3,6.0,False,Correctly Predicted Safe,False,16.56804733727811,20.204023668639053,False,Correctly Predicted Safe,True,False,0.5831881782058428,0.4,0.7575984589041096
22,8,5.0,5,Antonio Brown,27.0,Sharna Burgess,9.82,1.79,95.23,,5,0.0656,5,10.0,True,Incorrectly Predicted Eliminated,False,15.976331360946746,12.898165680473372,False,Correctly Predicted Safe,True,False,0.3538288095891974,0.0,0.9140625
22,8,6.0,4,Wanya Morris,25.0,Lindsay Arnold,16.91,2.97,96.41,,4,0.0656,4,10.0,False,Correctly Predicted Safe,False,14.792899408284024,15.851449704142013,False,Correctly Predicted Safe,True,False,0.6145024147061056,0.4,0.8508133561643836
22,9,1.0,4,Wanya Morris,30.0,Lindsay Arnold,13.44,0.0,24.3,,4,0.757,4,5.0,False,Incorrectly Predicted Safe,False,20.90592334494773,17.172961672473868,True,Correctly Predicted Eliminated,True,True,0.7415060845368735,0.75,0.44691358024691363
22,9,2.0,2,Paige VanZant,29.5,Mark Ballas,29.37,0.36,97.54,,1,0.0282,1,3.0,False,Correctly Predicted Safe,False,20.557491289198605,24.963745644599303,False,Correctly Predicted Safe,True,False,0.3122390280803191,0.0,0.7014817863757975
22,9,3.0,1,Nyle DiMarco,28.5,Peta Murgatroyd,29.37,1.06,98.24,,2,0.0282,2,5.0,False,Correctly Predicted Safe,False,19.860627177700348,24.61531358885017,False,Correctly Predicted Safe,True,False,0.6446145261821534,0.5,0.7086849145914798
22,9,4.0,3,Ginger Zee,28.0,Valentin Chmerkovskiy,23.65,1.4,98.59,,3,0.0282,3,7.0,True,Incorrectly Predicted Eliminated,False,19.51219512195122,21.581097560975607,False,Correctly Predicted Safe,True,False,0.47229984194274505,0.25,0.7710669821998148
22,9,5.0,5,Antonio Brown,27.5,Sharna Burgess,4.16,0.0,20.82,,5,0.7918,5,10.0,True,Correctly Predicted Eliminated,False,19.16376306620209,11.661881533101043,True,Correctly Predicted Eliminated,True,True,0.33027220679614344,0.0,0.8001921229586936
22,10,1.0,2,Paige VanZant,29.666600000000003,Mark Ballas,35.95,0.0,49.61,,2,0.5039,2,3.0,True,Correctly Predicted Eliminated,True,34.099697010101195,35.0248485050506,True,Correctly Predicted Eliminated,True,True,0.5001963996051468,0.5,0.27534771215480747
22,10,2.0,1,Nyle DiMarco,28.9998,Peta Murgatroyd,54.54,33.34,100.0,,1,0.3334,1,3.0,False,Correctly Predicted Safe,True,33.333256704628525,43.93662835231426,False,Correctly Predicted Safe,True,False,0.6358710284485687,0.5,0.681968196819682
22,10,3.0,3,Ginger Zee,28.3332,Valentin Chmerkovskiy,9.51,0.0,34.09,,3,0.6591,3,6.0,True,Correctly Predicted Eliminated,True,32.56704628527028,21.03852314263514,True,Correctly Predicted Eliminated,True,True,0.3156393455602008,0.0,0.7210325608682899
23,2,1.0,1,Laurie Hernandez,63.0,Valentin Chmerkovskiy,10.52,0.0,99.4,,6,0.006,1,7.0,False,Correctly Predicted Safe,False,9.237536656891496,9.878768328445748,False,Correctly Predicted Safe,True,False,0.34949559876141734,0.0,0.8941649899396378
23,2,3.0,5,Terra Jole,56.0,Sasha Farber,10.52,0.0,99.4,,1,0.006,3,4.0,False,Correctly Predicted Safe,False,8.211143695014663,9.365571847507333,False,Correctly Predicted Safe,True,False,0.45044088778149266,0.16666666666666666,0.8941649899396378
23,2,3.0,11,Babyface,56.0,Allison Holker,3.65,0.0,99.4,,11,0.006,11,14.0,False,Correctly Predicted Safe,False,8.211143695014663,5.930571847507332,False,Correctly Predicted Safe,True,False,0.8169325351581072,0.6666666666666666,0.9632796780684104
23,2,2.0,2,James Hinchcliffe,60.0,Sharna Burgess,10.52,0.0,99.4,,2,0.006,2,4.0,False,Correctly Predicted Safe,False,8.797653958944283,9.658826979472142,False,Correctly Predicted Safe,True,False,0.34949559876141734,0.0,0.8941649899396378
23,2,3.0,4,Jana Kramer,56.0,Gleb Savchenko,10.52,0.0,99.4,,3,0.006,4,6.0,False,Correctly Predicted Safe,False,8.211143695014663,9.365571847507333,False,Correctly Predicted Safe,True,False,0.3957897109205597,0.08333333333333333,0.8941649899396378
23,2,6.0,3,Calvin Johnson Jr.,54.0,Lindsay Arnold,10.52,0.0,99.4,,4,0.006,5,10.0,False,Correctly Predicted Safe,False,7.917888563049853,9.218944281524928,False,Correctly Predicted Safe,True,False,0.5117654698467355,0.25,0.8941649899396378
23,2,6.0,6,Marilu Henner,54.0,Derek Hough,10.52,0.0,99.4,,5,0.006,6,11.0,False,Correctly Predicted Safe,False,7.917888563049853,9.218944281524928,False,Correctly Predicted Safe,True,False,0.34949559876141734,0.0,0.8941649899396378
23,2,9.0,8,Maureen McCormick,48.0,Artem Chigvintsev,8.28,0.0,99.4,,8,0.006,8,17.0,False,Correctly Predicted Safe,False,7.038123167155426,7.659061583577713,False,Correctly Predicted Safe,True,False,0.40171496709429033,0.08333333333333333,0.9167002012072435
23,2,8.0,10,Vanilla Ice,51.0,Witney Carson,5.23,0.0,99.4,,10,0.006,10,18.0,False,Correctly Predicted Safe,False,7.47800586510264,6.35400293255132,False,Correctly Predicted Safe,True,False,0.4666664704547975,0.16666666666666666,0.9473843058350101
23,2,12.0,13,Jake T. Austin,46.0,Jenna Johnson,0.79,0.0,8.63,,13,0.9137,13,25.0,False,Incorrectly Predicted Safe,False,6.744868035190615,3.767434017595308,True,Correctly Predicted Eliminated,True,True,0.39953495196538197,0.08333333333333333,0.9084588644264194
23,2,9.0,7,Ryan Lochte,48.0,Cheryl Burke,9.78,0.0,99.4,,7,0.006,7,16.0,False,Correctly Predicted Safe,False,7.038123167155426,8.409061583577714,False,Correctly Predicted Safe,True,False,0.4526812064247959,0.16666666666666666,0.9016096579476861
23,2,9.0,9,Amber Rose,48.0,Maksim Chmerkoskiy,6.78,0.0,99.4,,9,0.006,9,18.0,False,Correctly Predicted Safe,False,7.038123167155426,6.909061583577714,False,Correctly Predicted Safe,True,False,0.357767525416536,0.0,0.9317907444668008
23,2,13.0,12,Rick Perry,42.0,Emma Slater,2.36,0.6,100.0,,12,0.006,12,25.0,True,Incorrectly Predicted Eliminated,False,6.158357771260997,4.259178885630498,False,Correctly Predicted Safe,True,False,0.4195926235601355,0.08333333333333333,0.9822937625754528
23,3,1.0,3,Calvin Johnson Jr.,32.0,Lindsay Arnold,11.41,0.0,99.99,,1,0.0001,1,2.0,False,Correctly Predicted Safe,True,9.846153846153848,10.628076923076923,False,Correctly Predicted Safe,True,False,0.45863589039001257,0.18181818181818182,0.8858885888588859
23,3,2.0,1,Laurie Hernandez,31.0,Valentin Chmerkovskiy,11.41,0.0,99.99,,2,0.0001,2,4.0,False,Correctly Predicted Safe,True,9.538461538461538,10.474230769230768,False,Correctly Predicted Safe,True,False,0.3982476411534408,0.09090909090909091,0.8858885888588859
23,3,3.0,5,Terra Jole,30.0,Sasha Farber,11.41,0.0,99.99,,3,0.0001,3,6.0,False,Correctly Predicted Safe,True,9.230769230769232,10.320384615384617,False,Correctly Predicted Safe,True,False,0.45863589039001257,0.18181818181818182,0.8858885888588859
23,3,4.0,2,James Hinchcliffe,29.0,Sharna Burgess,11.41,0.0,99.99,,5,0.0001,4,9.0,False,Correctly Predicted Safe,True,8.923076923076923,10.166538461538462,False,Correctly Predicted Safe,True,False,0.45863589039001257,0.18181818181818182,0.8858885888588859
23,3,5.0,8,Maureen McCormick,28.0,Artem Chigvintsev,7.8,0.0,99.99,,8,0.0001,8,13.0,False,Correctly Predicted Safe,True,8.615384615384615,8.207692307692307,False,Correctly Predicted Safe,True,False,0.5385604413466865,0.2727272727272727,0.921992199219922
23,3,5.0,6,Marilu Henner,28.0,Derek Hough,11.31,0.0,99.99,,6,0.0001,5,11.0,False,Correctly Predicted Safe,True,8.615384615384615,9.962692307692308,False,Correctly Predicted Safe,True,False,0.39851029941820654,0.09090909090909091,0.8868886888688868
23,3,7.0,4,Jana Kramer,26.0,Gleb Savchenko,11.41,0.0,99.99,,4,0.0001,6,11.0,False,Correctly Predicted Safe,True,8.0,9.705,False,Correctly Predicted Safe,True,False,0.5265327379752275,0.2727272727272727,0.8858885888588859
23,3,8.0,7,Ryan Lochte,25.0,Cheryl Burke,9.66,0.0,99.99,,7,0.0001,7,15.0,False,Correctly Predicted Safe,True,7.6923076923076925,8.676153846153847,False,Correctly Predicted Safe,True,False,0.4028761931203573,0.09090909090909091,0.9033903390339034
23,3,8.0,9,Amber Rose,25.0,Maksim Chmerkoskiy,6.15,0.0,99.99,,9,0.0001,9,17.0,False,Correctly Predicted Safe,True,7.6923076923076925,6.921153846153846,False,Correctly Predicted Safe,True,False,0.41236203292853724,0.09090909090909091,0.9384938493849385
23,3,8.0,11,Babyface,25.0,Allison Holker,2.63,0.0,99.99,,11,0.0001,11,19.0,False,Correctly Predicted Safe,True,7.6923076923076925,5.161153846153846,False,Correctly Predicted Safe,True,False,0.5559121002975527,0.2727272727272727,0.9736973697369737
23,3,11.0,12,Rick Perry,23.0,Emma Slater,0.95,0.0,9.58,,12,0.9042,12,23.0,True,Correctly Predicted Eliminated,True,7.076923076923077,4.013461538461538,True,Correctly Predicted Eliminated,True,True,0.40219619909167464,0.09090909090909091,0.9008350730688935
23,3,11.0,10,Vanilla Ice,23.0,Witney Carson,4.46,0.01,100.0,,10,0.0001,10,21.0,False,Correctly Predicted Safe,True,7.076923076923077,5.768461538461539,False,Correctly Predicted Safe,True,False,0.41705154859272286,0.09090909090909091,0.9554955495549555
23,4,1.0,1,Laurie Hernandez,30.0,Valentin Chmerkovskiy,12.51,0.0,98.81,,5,0.0119,1,6.0,False,Correctly Predicted Safe,True,11.494252873563218,12.002126436781609,False,Correctly Predicted Safe,True,False,0.34507052075573647,0.0,0.873393381236717
23,4,2.0,2,James Hinchcliffe,28.0,Sharna Burgess,12.51,0.0,98.81,,1,0.0119,2,3.0,False,Correctly Predicted Safe,True,10.727969348659004,11.618984674329502,False,Correctly Predicted Safe,True,False,0.34507052075573647,0.0,0.873393381236717
23,4,3.0,5,Terra Jole,25.0,Sasha Farber,12.51,0.0,98.81,,2,0.0119,3,5.0,False,Correctly Predicted Safe,True,9.578544061302685,11.044272030651342,False,Correctly Predicted Safe,True,False,0.4678390199183065,0.2,0.873393381236717
23,4,4.0,8,Maureen McCormick,24.0,Artem Chigvintsev,7.19,0.0,98.81,,8,0.0119,8,12.0,False,Correctly Predicted Safe,True,9.195402298850574,8.192701149425288,False,Correctly Predicted Safe,True,False,0.6397851798046288,0.4,0.9272340856188644
23,4,4.0,9,Amber Rose,24.0,Maksim Chmerkoskiy,5.1,0.0,98.81,,9,0.0119,9,13.0,False,Correctly Predicted Safe,True,9.195402298850574,7.147701149425287,False,Correctly Predicted Safe,True,False,0.7186174986700931,0.5,0.948385790911851
23,4,6.0,3,Calvin Johnson Jr.,23.0,Lindsay Arnold,12.51,0.01,98.82,,3,0.0119,4,9.0,False,Correctly Predicted Safe,True,8.812260536398467,10.661130268199232,False,Correctly Predicted Safe,True,False,0.5436279205687898,0.3,0.8734945855682623
23,4,6.0,10,Vanilla Ice,23.0,Witney Carson,3.07,0.0,10.49,,10,0.8951,10,16.0,True,Correctly Predicted Eliminated,True,8.812260536398467,5.941130268199234,True,Correctly Predicted Eliminated,True,True,0.5662289593610923,0.4,0.7073403241182079
23,4,6.0,4,Jana Kramer,23.0,Gleb Savchenko,12.51,0.01,98.82,,4,0.0119,5,10.0,False,Correctly Predicted Safe,True,8.812260536398467,10.661130268199232,False,Correctly Predicted Safe,True,False,0.46787038797063046,0.2,0.8734945855682623
23,4,9.0,7,Ryan Lochte,22.0,Cheryl Burke,9.37,0.39,99.2,,7,0.0119,7,16.0,False,Correctly Predicted Safe,True,8.42911877394636,8.89955938697318,False,Correctly Predicted Safe,True,False,0.4790104480913392,0.2,0.9091185102722397
23,4,10.0,6,Marilu Henner,21.0,Derek Hough,11.5,0.78,99.59,,6,0.0119,6,16.0,False,Correctly Predicted Safe,True,8.045977011494253,9.772988505747126,False,Correctly Predicted Safe,True,False,0.6280265470986974,0.4,0.8915089565833417
23,4,11.0,11,Babyface,18.0,Allison Holker,1.22,0.0,11.27,,11,0.8873,11,22.0,True,Correctly Predicted Eliminated,True,6.896551724137931,4.058275862068966,True,Correctly Predicted Eliminated,True,True,0.34897552896119194,0.0,0.8917480035492458
23,6,2.0,4,Jana Kramer,66.0,Gleb Savchenko,15.44,0.0,100.0,,1,0.0,2,3.0,False,Correctly Predicted Safe,True,12.33644859813084,13.88822429906542,False,Correctly Predicted Safe,True,False,0.4959673441892776,0.25,0.8456
23,6,1.0,2,James Hinchcliffe,67.0,Sharna Burgess,15.44,0.0,100.0,,2,0.0,1,3.0,False,Correctly Predicted Safe,True,12.52336448598131,13.981682242990654,False,Correctly Predicted Safe,True,False,0.40872347428525496,0.125,0.8456
23,6,4.0,3,Calvin Johnson Jr.,61.0,Lindsay Arnold,15.44,0.0,100.0,,3,0.0,4,7.0,False,Correctly Predicted Safe,True,11.401869158878505,13.420934579439251,False,Correctly Predicted Safe,True,False,0.40872347428525496,0.125,0.8456
23,6,3.0,1,Laurie Hernandez,62.0,Valentin Chmerkovskiy,15.44,0.0,100.0,,4,0.0,3,7.0,False,Correctly Predicted Safe,True,11.588785046728972,13.514392523364483,False,Correctly Predicted Safe,True,False,0.4959673441892776,0.25,0.8456
23,6,4.0,6,Marilu Henner,61.0,Derek Hough,10.59,0.0,100.0,,6,0.0,6,10.0,False,Correctly Predicted Safe,True,11.401869158878505,10.995934579439252,False,Correctly Predicted Safe,True,False,0.5117441596382755,0.25,0.8941
23,6,7.0,8,Maureen McCormick,55.0,Artem Chigvintsev,4.59,0.0,100.0,,8,0.0,8,15.0,False,Correctly Predicted Safe,True,10.2803738317757,7.43518691588785,False,Correctly Predicted Safe,True,False,0.43937240963881685,0.125,0.9541
23,6,8.0,7,Ryan Lochte,54.0,Cheryl Burke,7.7,0.0,100.0,,7,0.0,7,15.0,False,Correctly Predicted Safe,True,10.093457943925234,8.896728971962617,False,Correctly Predicted Safe,True,False,0.43034291639685956,0.125,0.923
23,6,6.0,5,Terra Jole,57.0,Sasha Farber,13.79,0.0,100.0,,5,0.0,5,11.0,False,Correctly Predicted Safe,True,10.654205607476635,12.222102803738316,False,Correctly Predicted Safe,True,False,0.413226688745795,0.125,0.8621
23,6,9.0,9,Amber Rose,52.0,Maksim Chmerkoskiy,1.59,0.0,12.49,,9,0.8751,9,18.0,True,Correctly Predicted Eliminated,True,9.719626168224298,5.654813084112149,True,Correctly Predicted Eliminated,True,True,0.3449241506214994,0.0,0.8726981585268214
23,7,1.0,3,Calvin Johnson Jr.,37.0,Lindsay Arnold,17.46,0.0,99.62,,1,0.0038,1,2.0,False,Correctly Predicted Safe,False,13.430127041742288,15.445063520871145,False,Correctly Predicted Safe,True,False,0.516333490707819,0.2857142857142857,0.8247339891588035
23,7,1.0,2,James Hinchcliffe,37.0,Sharna Burgess,17.46,0.0,99.62,,2,0.0038,2,3.0,False,Correctly Predicted Safe,False,13.430127041742288,15.445063520871145,False,Correctly Predicted Safe,True,False,0.4144100082036941,0.14285714285714285,0.8247339891588035
23,7,3.0,1,Laurie Hernandez,34.5,Valentin Chmerkovskiy,17.46,0.0,99.62,,3,0.0038,3,6.0,False,Correctly Predicted Safe,False,12.522686025408348,14.991343012704174,False,Correctly Predicted Safe,True,False,0.516333490707819,0.2857142857142857,0.8247339891588035
23,7,3.0,4,Jana Kramer,34.5,Gleb Savchenko,17.22,0.0,99.62,,4,0.0038,4,7.0,False,Correctly Predicted Safe,False,12.522686025408348,14.871343012704171,False,Correctly Predicted Safe,True,False,0.4150746018923808,0.14285714285714285,0.8271431439469986
23,7,3.0,5,Terra Jole,34.5,Sasha Farber,13.33,0.0,99.62,,5,0.0038,5,8.0,False,Correctly Predicted Safe,False,12.522686025408348,12.926343012704171,False,Correctly Predicted Safe,True,False,0.5300566989523291,0.2857142857142857,0.8661915278056616
23,7,6.0,8,Maureen McCormick,33.0,Artem Chigvintsev,1.79,0.0,13.01,,8,0.8699,8,14.0,False,Incorrectly Predicted Safe,False,11.978221415607983,6.884110707803993,True,Correctly Predicted Eliminated,True,True,0.5288004556483059,0.2857142857142857,0.862413528055342
23,7,6.0,7,Ryan Lochte,33.0,Cheryl Burke,5.67,0.01,99.63,,7,0.0038,7,13.0,False,Correctly Predicted Safe,False,11.978221415607983,8.824110707803992,False,Correctly Predicted Safe,True,False,0.44848207809681684,0.14285714285714285,0.9431840995783979
23,7,8.0,6,Marilu Henner,32.0,Derek Hough,9.61,0.37,99.99,,6,0.0038,6,14.0,True,Incorrectly Predicted Eliminated,False,11.61524500907441,10.612622504537203,False,Correctly Predicted Safe,True,False,0.5437685561594563,0.2857142857142857,0.9072475406544871
23,8,1.0,2,James Hinchcliffe,34.9998,Sharna Burgess,20.05,0.0,97.49,,1,0.0251,1,2.0,False,Correctly Predicted Safe,False,17.41285314711756,18.731426573558775,False,Correctly Predicted Safe,True,False,0.42141079321440494,0.16666666666666666,0.794337880808288
23,8,2.0,1,Laurie Hernandez,33.0,Valentin Chmerkovskiy,20.05,0.0,97.49,,2,0.0251,2,4.0,False,Correctly Predicted Safe,False,16.41792678400675,18.23396339200337,False,Correctly Predicted Safe,True,False,0.42141079321440494,0.16666666666666666,0.794337880808288
23,8,3.0,3,Calvin Johnson Jr.,30.0,Lindsay Arnold,20.05,0.0,97.49,,3,0.0251,3,6.0,False,Correctly Predicted Safe,False,14.925387985460684,17.487693992730343,False,Correctly Predicted Safe,True,False,0.32914178657989807,0.0,0.794337880808288
23,8,3.0,4,Jana Kramer,30.0,Gleb Savchenko,17.06,0.0,97.49,,4,0.0251,4,7.0,False,Correctly Predicted Safe,False,14.925387985460684,15.992693992730342,False,Correctly Predicted Safe,True,False,0.4301217468777207,0.16666666666666666,0.8250076930967278
